,Unnamed: 0,BusStopCode,Description,Latitude,Longitude,RoadName,planning_area
963,963,21671,Blk 331,1.33806500003375,103.72376166703,Tah Ching Rd,JURONG WEST
964,964,21679,Blk 329,1.3377621978638998,103.72358362464978,Tah Ching Rd,JURONG WEST
965,965,21681,Opp Blk 200,1.3422873225906597,103.71466298692036,Boon Lay Way,JURONG WEST
966,966,21689,Blk 200,1.34241984576482,103.71442338427325,Boon Lay Way,JURONG WEST
967,967,21691,OPP SUMMERDALE,1.34107859811695,103.71138811111824,Boon Lay Way,JURONG WEST
968,968,21699,SUMMERDALE,1.34154982082089,103.71203075013113,Boon Lay Way,JURONG WEST
969,969,21711,Bet Blks 523/525,1.34699884210956,103.71576281622221,Corporation Rd,JURONG WEST
970,970,21719,Opp Blk 529,1.34779474567713,103.71507297402223,Corporation Rd,JURONG WEST
971,971,21751,Jurong Sec Sch,1.33089333300685,103.72480472198431,Yuan Ching Rd,JURONG EAST
972,972,21759,Opp Jurong Sec Sch,1.33032387572414,103.72491131168631,Yuan Ching Rd,JURONG EAST
973,973,21761,Blk 138B,1.32831333299986,103.72476805601295,Yuan Ching Rd,JURONG EAST
974,974,21769,Opp Blk 138B,1.32847554099899,103.7249037836336,Yuan Ching Rd,JURONG EAST
975,975,21771,AFT CORP DR,1.3265799244816001,103.72373023682437,Yung Ho Rd,JURONG WEST
976,976,21779,Aft Yuan Ching Rd,1.32643572160288,103.72425774502392,Yung Ho Rd,JURONG WEST
977,977,22009,Boon Lay Int,1.33932334709184,103.70545701843297,Jurong West Ctrl 3,JURONG WEST
978,978,22011,Jurong Bird Pk,1.32129797964322,103.7077550377112,Jln Ahmad Ibrahim,BOON LAY
979,979,22019,Opp Jurong Bird Pk,1.32202402246272,103.7071133033833,Jln Ahmad Ibrahim,BOON LAY
980,980,22021,Givaudan,1.32168245080395,103.70369314086494,Jln Ahmad Ibrahim,BOON LAY
981,981,22029,Opp Givaudan,1.32244971744256,103.70268212142695,Jln Ahmad Ibrahim,BOON LAY
982,982,22031,Bef Pioneer Circus,1.32216806047952,103.69855176773174,Jln Ahmad Ibrahim,BOON LAY
983,983,22039,Markono Holdings,1.3228407650786103,103.6986162467422,Jln Ahmad Ibrahim,BOON LAY
984,984,22041,Aft Tg Kling Rd,1.3146349999745701,103.69873083298779,Jln Buroh,BOON LAY
985,985,22049,Bef Tg Kling Rd,1.3144663889863,103.69788888900642,Jln Buroh,BOON LAY
986,986,22051,Opp Buroh St,1.31386916701697,103.7020447220124,Jln Buroh,BOON LAY
987,987,22059,Aft Buroh St,1.3136061110111001,103.70126249997801,Jln Buroh,BOON LAY
988,988,22061,Ceva Logistics,1.31427617763344,103.70464097156747,Jln Buroh,BOON LAY
989,989,22069,Opp Ceva Logistics,1.31365447950552,103.703794622055,Jln Buroh,BOON LAY
990,990,22071,Bef Jurong Pier Rd,1.31433636827053,103.70695129035255,Jln Buroh,BOON LAY
991,991,22079,Aft Jurong Pier Rd,1.31394399203055,103.7080497901427,Jln Buroh,BOON LAY
992,992,22081,Opp Natsteel,1.30599555710248,103.700375932994,Tg Kling Rd,BOON LAY
993,993,22089,Natsteel,1.30589277802592,103.70087805599309,Tg Kling Rd,BOON LAY
994,994,22091,Aft Jln Samulun,1.30880721630907,103.6965558745042,Shipyard Rd,BOON LAY
995,995,22099,Bef Jln Samulun,1.3087976476105199,103.69688960154522,Shipyard Rd,BOON LAY
996,996,22141,Aft Jln Buroh,1.3173330063793,103.6959517251446,Pioneer Rd,PIONEER
997,997,22149,Bef Jln Buroh,1.3173196040118,103.69631182452451,Pioneer Rd,PIONEER
998,998,22151,Hitachi,1.3209523370271399,103.69627164313701,Pioneer Rd,PIONEER
999,999,22159,Opp Hitachi,1.32095243330175,103.69663318172151,Pioneer Rd,BOON LAY
1000,1000,22161,Aft Lok Yang Way,1.3255165686114199,103.69643109025226,Pioneer Rd Nth,PIONEER
1001,1001,22169,Aft Intl Rd,1.32624542877841,103.69661577387751,Pioneer Rd Nth,BOON LAY
1002,1002,22171,Opp Secura S'pore,1.32954166703099,103.69637694399476,Pioneer Rd Nth,JURONG WEST
1003,1003,22179,Secura S'Pore,1.33000472340216,103.69665906905149,Pioneer Rd Nth,JURONG WEST
1004,1004,22181,S'pore Post,1.3330161111203702,103.69637694442996,Pioneer Rd Nth,JURONG WEST
1005,1005,22189,Pioneer Junction,1.33369710730493,103.69666289847902,Pioneer Rd Nth,JURONG WEST
1006,1006,22191,Sbst Soon Lee Depot,1.33130584013018,103.69832754842358,Soon Lee Rd,JURONG WEST
1007,1007,22199,Opp Sbst Soon Lee Depot,1.33102248150132,103.69847431049809,Soon Lee Rd,JURONG WEST
1008,1008,22219,Aft Neythal Rd,1.32764556072381,103.70260743188996,Intl Rd,BOON LAY
1009,1009,22221,Aft Pioneer Rd Nth,1.3279091607143703,103.69785686002558,Intl Rd,JURONG WEST
1010,1010,22229,Bef Pioneer Rd Nth,1.32764334311,103.69887468380779,Intl Rd,BOON LAY
1011,1011,22231,Blk 639,1.34079486676221,103.69717899290251,Jurong West St 61,JURONG WEST
1012,1012,22239,Blk 624,1.34081972201603,103.69742194398373,Jurong West St 61,JURONG WEST
1013,1013,22241,Opp Blk 622,1.34012270744787,103.69938392223636,Jurong West St 62,JURONG WEST
1014,1014,22249,Blk 622,1.34016007378301,103.69865436006685,Jurong West St 62,JURONG WEST
1015,1015,22251,Blk 665A,1.34073333303053,103.70265666700926,Jurong West St 62,JURONG WEST
1016,1016,22259,Blk 668D,1.34089136412278,103.70254638316081,Jurong West St 62,JURONG WEST
1017,1017,22271,Bef Kwong Min Rd,1.32924582821916,103.70011145706509,Soon Lee Rd,JURONG WEST
1018,1018,22281,Aft Soon Lee Rd,1.32849264291843,103.70375258407392,Fan Yoong Rd,JURONG WEST
1019,1019,22289,Bef Fan Yoong Rd,1.32926333300758,103.70284000001513,Soon Lee Rd,JURONG WEST
1020,1020,22299,Bef Soon Lee Rd,1.33068833434452,103.70177410483808,Kwong Min Rd,JURONG WEST
1021,1021,22309,Aft Fan Yoong Rd,1.33326999997395,103.70338083298891,Enterprise Rd,JURONG WEST
1022,1022,22319,Bef Enterprise Rd,1.33198138900019,103.70545250001827,Wan Lee Rd,JURONG WEST
1023,1023,22329,Opp Sam Mccoy Engrg,1.33024346855102,103.70501590196446,Wan Lee Rd,JURONG WEST
1024,1024,22331,Jurong Shipyard,1.30485847664917,103.70317916961058,Tg Kling Rd,BOON LAY
1025,1025,22341,Blk 673C,1.34491616105023,103.70103326346651,Jurong West Ave 4,JURONG WEST
1026,1026,22349,Blk 734A CP,1.34520537289138,103.70079628516329,Jurong West Ave 4,JURONG WEST
1027,1027,22351,Opp Blk 717,1.34277421893699,103.69803382884736,Jurong West Ave 4,JURONG WEST
1028,1028,22359,Blk 717,1.3425266670298999,103.69727527800596,Jurong West Ave 4,JURONG WEST
1029,1029,22361,Blk 641,1.34077805602959,103.69587277801651,Jurong West Ave 4,JURONG WEST
1030,1030,22369,Blk 704,1.34033186393306,103.69511038795855,Jurong West Ave 4,JURONG WEST
1031,1031,22391,Bef Jln Buroh,1.3134274992351798,103.6957230721563,Tg Kling Rd,BOON LAY
1032,1032,22399,Aft Jln Buroh,1.31345707127095,103.69601603244551,Tg Kling Rd,BOON LAY
1033,1033,22401,Aft Shipyard Rd,1.31007875279152,103.69714966993958,Tg Kling Rd,BOON LAY
1034,1034,22409,Bef Shipyard Rd,1.3101425655666699,103.6974198986034,Tg Kling Rd,BOON LAY
1035,1035,22411,Blk 676B,1.3462679604260803,103.70380100924207,Jurong West Ave 4,JURONG WEST
1036,1036,22419,Jurong West Sub-Stn,1.3462259780048502,103.70286134292765,Jurong West Ave 4,JURONG WEST
1037,1037,22421,Natl Oxygen Pte Ltd,1.30775500000365,103.6987238889808,Tg Kling Rd,BOON LAY
1038,1038,22429,Opp Natl Oxygen Pte Ltd,1.30725749703402,103.69908070609895,Tg Kling Rd,BOON LAY
1039,1039,22431,Opp Four Leaves,1.33308242562379,103.70742208599415,Enterprise Rd,JURONG WEST
1040,1040,22439,Aft Four Leaves,1.33311257526168,103.70680944659456,Enterprise Rd,JURONG WEST
1041,1041,22441,Blk 669 CP,1.3426698715623,103.7036274900942,Jurong West St 64,JURONG WEST
1042,1042,22449,Blk 685B,1.3427621147008602,103.70380658858679,Jurong West St 64,JURONG WEST
1043,1043,22451,Opp Blk 643,1.3381702262530701,103.69561280580359,Pioneer Rd Nth,JURONG WEST
1044,1044,22459,Blk 643,1.33856290426228,103.69572041924057,Pioneer Rd Nth,JURONG WEST
1045,1045,22461,Opp Blk 653B,1.33596194443399,103.69620499996849,Pioneer Rd Nth,JURONG WEST
1046,1046,22469,Blk 653B,1.33649062479414,103.69631873743737,Pioneer Rd Nth,JURONG WEST
1047,1047,22471,Bef Jurong West St 93,1.3350904768627299,103.6931453983202,Upp Jurong Rd,JURONG WEST
1048,1048,22479,Aft Jurong West St 93,1.33474242487786,103.693102645977,Upp Jurong Rd,JURONG WEST
1049,1049,22481,Blk 691A CP,1.3424622384746998,103.70554089546957,Jurong West Ctrl 1,JURONG WEST
1050,1050,22489,Blk 683A,1.3425846026100001,103.70536833792208,Jurong West Ctrl 1,JURONG WEST
1051,1051,22491,Blk 662D,1.33721274298352,103.70478201670085,Jurong West St 64,JURONG WEST
1052,1052,22499,Opp Blk 662C,1.33752755300605,103.7048815756154,Jurong West St 64,JURONG WEST
1053,1053,22501,Blk 662A,1.33769199118033,103.70297133237952,Jurong West St 63,JURONG WEST
1054,1054,22509,Blk 664C,1.33799405073941,103.70323491142736,Jurong West St 63,JURONG WEST
1055,1055,22511,Blk 658C,1.33746181720219,103.70029665103546,Jurong West St 63,JURONG WEST
1056,1056,22519,Blk 608,1.3377335960876102,103.69995222102379,Jurong West St 63,JURONG WEST
1057,1057,22521,Pioneer Stn Exit A,1.3374164789643201,103.69776790191162,Jurong West St 63,JURONG WEST
1058,1058,22529,Pioneer Stn Exit B,1.33777262767008,103.69728617102129,Jurong West St 63,JURONG WEST
1059,1059,22531,Opp Jurong West Pr Sch,1.3392267331036598,103.69814375376879,Jurong West St 61,JURONG WEST
1060,1060,22539,Jurong West Pr Sch,1.3391952371365399,103.6983867827957,Jurong West St 61,JURONG WEST
1061,1061,22541,Blk 655,1.3349680480961799,103.69761016575693,Boon Lay Way,JURONG WEST
1062,1062,22549,Opp Blk 655 CP,1.33463563122766,103.69795361380136,Boon Lay Way,JURONG WEST
1063,1063,22551,Blk 657,1.3349820426922199,103.70065616150622,Boon Lay Way,JURONG WEST
1064,1064,22559,Opp Blk 657 CP,1.33465462202129,103.7010140339705,Boon Lay Way,JURONG WEST
1065,1065,22561,Blk 660,1.33497038465954,103.704144267721,Boon Lay Way,JURONG WEST
1066,1066,22569,Opp Blk 660 CP,1.33464939590143,103.70458203446964,Boon Lay Way,JURONG WEST
1067,1067,22571,Opp Boon Lay Stn,1.33780381373794,103.70689097976616,Boon Lay Way,JURONG WEST
1068,1068,22591,Blk 670A,1.34425833334291,103.70329583335823,Jurong West St 64,JURONG WEST
1069,1069,22599,Blk 678D,1.34484038298879,103.70308100001236,Jurong West St 64,JURONG WEST
1070,1070,22609,Soon Lee Bus Pk,1.33048210252836,103.69830144019608,Soon Lee Rd,JURONG WEST
1071,1071,23011,Carrier Transicold P/L,1.3224051849788898,103.69250829071932,Jln Ahmad Ibrahim,PIONEER
1072,1072,23019,Nippon Paint,1.3230209999690101,103.69256700002228,Jln Ahmad Ibrahim,PIONEER
1073,1073,23021,Aft Benoi Sector,1.32243595181684,103.68518606122178,Jln Ahmad Ibrahim,PIONEER
1074,1074,23029,Stamford Tyre,1.32302194442237,103.68622888892132,Jln Ahmad Ibrahim,PIONEER
1075,1075,23031,Bef Benoi Flyover,1.32239543114794,103.68099108399514,Jln Ahmad Ibrahim,PIONEER
1076,1076,23039,Aft Benoi Flyover,1.32303111111252,103.68151388887642,Jln Ahmad Ibrahim,PIONEER
1077,1077,23041,Opp Jurong Camp,1.33334088691759,103.69055967203332,Upp Jurong Rd,JURONG WEST
1078,1078,23049,Jurong Camp,1.33410764081742,103.6906114057035,Upp Jurong Rd,JURONG WEST
1079,1079,23051,Bef Kian Teck Rd,1.3316897219886201,103.68928138898715,Upp Jurong Rd,JURONG WEST
1080,1080,23059,Aft Kian Teck Rd,1.3307128466732299,103.68813759846917,Upp Jurong Rd,JURONG WEST
1081,1081,23061,Aft Kian Teck Rd,1.329527778021,103.68652222202904,Upp Jurong Rd,JURONG WEST
1082,1082,23069,Bef Kian Teck Rd,1.32989950511553,103.68582019131011,Upp Jurong Rd,JURONG WEST
1083,1083,23071,Opp SAFTI Military Inst,1.32977056006705,103.68257796013836,Upp Jurong Rd,JURONG WEST
1084,1084,23079,SAFTI Military Inst,1.33017908917854,103.68181544225693,Upp Jurong Rd,JURONG WEST
1085,1085,23081,Opp S'pore Discovery Ctr,1.3301166055317901,103.67826798978071,Upp Jurong Rd,PIONEER
1086,1086,23089,S'pore Discovery Ctr,1.330433728881,103.67843466317233,Upp Jurong Rd,JURONG WEST
1087,1087,23091,Nippon,1.32451861639004,103.69276227893869,Lok Yang Way,PIONEER
1088,1088,23099,Bef First Lok Yang Rd,1.32467117178875,103.69286142759195,Lok Yang Way,PIONEER
1089,1089,23101,Auto World Care,1.32453472201272,103.69091333299923,Lok Yang Way,PIONEER
1090,1090,23109,Aft Third Lok Yang Rd,1.32468138902865,103.69068388898823,Lok Yang Way,PIONEER
1091,1091,23111,Bef Fourth Lok Yang Rd,1.32454666699618,103.68836472199122,Lok Yang Way,PIONEER
1092,1092,23119,Aft Fourth Lok Yang Rd,1.32467561470377,103.68847743952203,Lok Yang Way,PIONEER
1093,1093,23121,Opp Leroy-Somer,1.3245495187206202,103.68564634652004,Lok Yang Way,PIONEER
1094,1094,23129,Leroy-Somer,1.3246809667898403,103.6855876219644,Lok Yang Way,PIONEER
1095,1095,23131,MES Logistic Hub,1.3253711110094901,103.684046944028,Sixth Lok Yang Rd,PIONEER
1096,1096,23139,Bef Lok Yang Way,1.3251716670225502,103.68414777801723,Sixth Lok Yang Rd,PIONEER
1097,1097,23141,Opp Varco,1.3266688069256898,103.68401506144217,Sixth Lok Yang Rd,PIONEER
1098,1098,23149,Varco,1.3268303456748798,103.68416474851742,Sixth Lok Yang Rd,PIONEER
1099,1099,23151,Containers Printers,1.32788229015066,103.68483459543562,Intl Rd,JURONG WEST
1100,1100,23159,Aft Fifth Lok Yang Rd,1.32766374044406,103.68563350571777,Intl Rd,PIONEER
1101,1101,23161,Aft Kian Teck Rd,1.3278839556405,103.68869472049072,Intl Rd,JURONG WEST
1102,1102,23169,Bef Kian Teck Rd,1.32768833297607,103.6886763890102,Intl Rd,PIONEER
1103,1103,23171,SKK (S) Pte Ltd,1.32789603640425,103.69118969248986,Intl Rd,JURONG WEST
1104,1104,23179,Aft Second Lok Yang Rd,1.32767284372911,103.69102029335356,Intl Rd,PIONEER
1105,1105,23181,Aft Kian Teck Rd,1.32790305599387,103.6944886110047,Intl Rd,JURONG WEST
1106,1106,23189,Bef First Lok Yang Rd,1.32764459746447,103.69397532297508,Intl Rd,PIONEER
1107,1107,23191,Opp S'Pore Trspt Pte Ltd,1.31966145615591,103.6836276514436,Benoi Sector,PIONEER
1108,1108,23199,S'Pore Trspt Pte Ltd,1.31951264524841,103.68312351699184,Benoi Sector,PIONEER
1109,1109,23201,Opp Shimano Pte Ltd,1.3196458995801101,103.68628552653574,Benoi Sector,PIONEER
1110,1110,23209,Aft Shimano Pte Ltd,1.31950327084795,103.6857761424996,Benoi Sector,PIONEER
1111,1111,23211,Mapletree Logistics Hub,1.31792061914698,103.6892047185557,Benoi Sector,PIONEER
1112,1112,23219,Tru-Marine,1.31832727349422,103.68852528629336,Benoi Sector,PIONEER
1113,1113,23221,Aft Gul Way,1.3089665962481398,103.67178095052479,Pioneer Rd,PIONEER
1114,1114,23229,Opp Gul Way,1.3086875758121599,103.67180644651505,Pioneer Rd,PIONEER
1115,1115,23231,Keppel Logistics,1.3092649999841899,103.67491833296832,Pioneer Rd,PIONEER
1116,1116,23239,Opp Keppel Logistics,1.3091600000141899,103.67513000000729,Pioneer Rd,PIONEER
1117,1117,23241,Aft Benoi Rd,1.3102543597714,103.67981162071214,Pioneer Rd,PIONEER
1118,1118,23249,Bef Benoi Rd,1.30990348653039,103.67948846644917,Pioneer Rd,PIONEER
1119,1119,23251,Aft Shipyard Rd,1.3117223561773002,103.6837814302816,Pioneer Rd,PIONEER
1120,1120,23259,Bef Shipyard Rd,1.31139556205987,103.68366495969191,Pioneer Rd,BOON LAY
1121,1121,23261,Opp Exxon Mobil,1.3126486319671298,103.68577338809428,Pioneer Rd,BOON LAY
1122,1122,23269,Exxon Mobil,1.312406285462,103.68577990473871,Pioneer Rd,BOON LAY
1123,1123,23279,Bef Benoi Sector,1.3149287594586,103.69162853660083,Pioneer Rd,BOON LAY
1124,1124,23281,Aft Pioneer Rd,1.3065061756473402,103.6789673712784,Benoi Rd,PIONEER
1125,1125,23291,ST Marine,1.30382409549165,103.6793047741436,Benoi Rd,PIONEER
1126,1126,23301,Bef Benoi Basin,1.30212057066579,103.67953903241491,Benoi Rd,PIONEER
1127,1127,23311,Keppel Shipyard,1.30178638897679,103.67745555601714,Benoi Rd,PIONEER
1128,1128,23321,Bef Benoi Lane,1.30404333032775,103.67618479236954,Benoi Rd,PIONEER
1129,1129,23331,Opp JP Nelson,1.30689333299079,103.67584222201576,Benoi Rd,PIONEER
1130,1130,23341,Aft Pioneer Rd,1.31118496429579,103.67850804808974,Benoi Rd,PIONEER
1131,1131,23349,Bef Pioneer Rd,1.31076855055702,103.67871579430351,Benoi Rd,PIONEER
1132,1132,23351,Aft Gul Ave,1.3161548586763898,103.67874941599844,Benoi Rd,PIONEER
1133,1133,23359,Opp Gul Ave,1.31500500807478,103.67888283705669,Benoi Rd,PIONEER
1134,1134,23361,Opp Keppel Logistics,1.31910770453777,103.6788383227952,Benoi Rd,PIONEER
1135,1135,23369,Keppel Logistics,1.3190782665840401,103.67911023430729,Benoi Rd,PIONEER
1136,1136,23371,Bef Joo Koon Int,1.32595445317751,103.6790814673288,Benoi Rd,PIONEER
1137,1137,23379,Opp Joo Koon Int,1.3265431228453999,103.67939439835483,Benoi Rd,PIONEER
1138,1138,23389,PEC Ltd,1.30755644701044,103.69377301234816,Shipyard Rd,BOON LAY
1139,1139,23399,Keppel Offshore & Marine,1.30533638898993,103.69237083299343,Shipyard Rd,BOON LAY
1140,1140,23409,Mobil Marine Ter,1.30352138897737,103.68933638897877,Shipyard Rd,BOON LAY
1141,1141,23419,Bef Shipyard Cres,1.30380777799126,103.68614611098671,Shipyard Rd,BOON LAY
1142,1142,23429,Opp EMAS Marine Base,1.30456833652112,103.68472051252803,Shipyard Rd,BOON LAY
1143,1143,23439,Opp SML Shipyard Ltd,1.3077427795090801,103.6846865688248,Shipyard Rd,BOON LAY
1144,1144,23441,Bef Benoi Pl,1.3130418690639099,103.67862695881058,Benoi Rd,PIONEER
1145,1145,23449,Aft Benoi Pl,1.31284166701008,103.67877583300172,Benoi Rd,PIONEER
1146,1146,23451,Jurong Shipyard,1.30402666700212,103.69728444399321,Jln Samulun,BOON LAY
1147,1147,23461,Tanoto Shipyard,1.3054691676151102,103.69643466903612,Jln Samulun,BOON LAY
1148,1148,23469,Opp Tanoto Shipyard,1.3050852014562,103.69683459275382,Jln Samulun,BOON LAY
1149,1149,23471,Aft Benoi Rd,1.31966340928848,103.68097194774357,Benoi Sector,PIONEER
1150,1150,23479,Bef Benoi Rd,1.3195092452628798,103.68065985334341,Benoi Sector,PIONEER
1151,1151,23481,Molex,1.32791691676156,103.68174669439476,Intl Rd,JURONG WEST
1152,1152,23489,Opp Molex,1.32759688194654,103.68048864270644,Intl Rd,PIONEER
1153,1153,23491,Joo Koon Stn Exit B,1.3279240836633899,103.67780864699095,Joo Koon Circle,PIONEER
1154,1154,23499,Joo Koon Stn Exit A,1.3275509235568501,103.67805103515067,Joo Koon Circle,PIONEER
1155,1155,23501,Aft Pioneer Rd Nth,1.32453160328451,103.6958354332658,Lok Yang Way,PIONEER
1156,1156,23509,Hoe Keng Motor,1.32468013030892,103.6956167872787,Lok Yang Way,PIONEER
1157,1157,23519,Opp FairPrice Hub,1.32479352408668,103.67936600001879,Benoi Rd,PIONEER
1158,1158,24009,Joo Koon Int,1.32697254709069,103.67839791240787,Joo Koon Circle,PIONEER
1159,1159,24011,M.C. Packaging Pte Ltd,1.32230923979842,103.6776263194759,Jln Ahmad Ibrahim,PIONEER
1160,1160,24019,Liang Huat Ind Cplx,1.3228872190093601,103.67728206793541,Jln Ahmad Ibrahim,PIONEER
1161,1161,24021,Meritor Heavy Veh Systems,1.32185257239826,103.67087977752024,Jln Ahmad Ibrahim,PIONEER
1162,1162,24029,Mazak S'pore,1.3224709639188001,103.67132658072524,Jln Ahmad Ibrahim,PIONEER
1163,1163,24041,Opp Pasir Laba Camp,1.33035313055333,103.67499316670492,Upp Jurong Rd,PIONEER
1164,1164,24049,Pasir Laba Camp,1.3309414497749799,103.67379074701833,Upp Jurong Rd,WESTERN WATER CATCHMENT
1165,1165,24089,Aft Gul Ave,1.3144557614260701,103.67069001700851,Gul Way,PIONEER
1166,1166,24129,Opp Yeow San Pte Ltd,1.32614180600676,103.66987144292963,Joo Koon Way,PIONEER
1167,1167,24139,Opp Toyo Ink,1.32733592150747,103.67193012673827,Joo Koon Circle,PIONEER
1168,1168,24149,Aft Joo Koon Cres,1.3275401114432699,103.67466321781171,Joo Koon Circle,PIONEER
1169,1169,24159,Aft Joo Koon Rd,1.3268422233348,103.67664244711858,Joo Koon Circle,PIONEER
1170,1170,24169,Bef Gul Circle,1.31038624703757,103.66671593002815,Gul Cres,PIONEER
1171,1171,24179,Opp Hong Hock Hardware,1.30940312319597,103.66477126222463,Gul Cres,PIONEER
1172,1172,24189,Tai Sin Electric Cables,1.31116229073472,103.6619380811675,Gul Cres,PIONEER
1173,1173,24199,JB Ind Pte Ltd,1.31308152323838,103.6599366634422,Gul Cres,PIONEER
1174,1174,24209,Aft Gul Lane,1.31523764085318,103.65986932009741,Gul Cres,PIONEER
1175,1175,24219,Precision Products,1.31822701576325,103.66267154250264,Gul Circle,PIONEER
1176,1176,24229,Aft Gul St 3,1.31953778109044,103.66615348821185,Gul Circle,PIONEER
1177,1177,24239,Bef Gul St 1,1.31979166699662,103.6690038889689,Gul Circle,PIONEER
1178,1178,24249,Asiatic Agricultural Ind,1.3200141711372,103.67231073811735,Gul Circle,PIONEER
1179,1179,24259,DNV GL Laboratory,1.3202243036659298,103.6756285744157,Gul Circle,PIONEER
1180,1180,24269,Sing Huat Hardware,1.3179600715108601,103.67660828077692,Gul Circle,PIONEER
1181,1181,24279,Cameron Iron Works,1.31480277476233,103.6767463061916,Gul Circle,PIONEER
1182,1182,24289,Opp Keppel T&T,1.31240457504935,103.674858525035,Gul Circle,PIONEER
1183,1183,24299,Aft Gul Way,1.31215859373419,103.67165007095035,Gul Circle,PIONEER
1184,1184,24301,SNL Logistics Pte Ltd,1.31260985884793,103.66584908540895,Gul Circle,PIONEER
1185,1185,24331,Opp Hong Hang Bldg,1.3085483330065701,103.66868333299612,Pioneer Rd,PIONEER
1186,1186,24339,Hong Hang Bldg,1.30840666698801,103.66899333300486,Pioneer Rd,PIONEER
1187,1187,24341,Opp Keppel Shipyard,1.2955962479411798,103.67069575266142,Gul Rd,PIONEER
1188,1188,24349,Keppel Shipyard,1.29557792043984,103.6709164446777,Gul Rd,PIONEER
1189,1189,24351,Opp S'pore Takada Ind,1.2981176331771698,103.6683905248493,Gul Rd,PIONEER
1190,1190,24359,S'pore Takada Ind,1.29822556407932,103.66853349337185,Gul Rd,PIONEER
1191,1191,24369,Dyna-Mac Engrg Svcs,1.30077687663858,103.66698326196405,Gul Rd,PIONEER
1192,1192,24379,Opp Asia Ind Gases,1.30366277967429,103.66588434674222,Gul Rd,PIONEER
1193,1193,24381,GE Keppel Energy Svcs,1.3068880559927,103.66532722200752,Gul Rd,PIONEER
1194,1194,24389,Opp GE Keppel Energy Svcs,1.30668431065764,103.66551563876423,Gul Rd,PIONEER
1195,1195,24391,Chem-Solv Technologies,1.29859319877639,103.66447101698635,Pioneer Sector 2,PIONEER
1196,1196,24401,Opp Hoe Huat Engrg,1.3003163889746598,103.6635577779868,Pioneer Sector 2,PIONEER
1197,1197,24411,Gul Camp,1.30243777798816,103.66173361100701,Pioneer Sector 2,PIONEER
1198,1198,24421,Bef Pioneer Sector 1,1.30463277796645,103.65950611101404,Pioneer Sector 2,PIONEER
1199,1199,24431,Aft Pioneer Sector 2,1.30726611103183,103.65769999998409,Pioneer Sector 1,PIONEER
1200,1200,24441,GSK,1.30713498253909,103.66096830094708,Pioneer Sector 3,PIONEER
1201,1201,24451,Opp Cambridge Ind Trust,1.30599340060276,103.66378722029442,Pioneer Sector 3,PIONEER
1202,1202,24461,Bef Nam Leong Co Pte Ltd,1.29723931495896,103.66626018526829,Pioneer Sector Lane,PIONEER
1203,1203,24489,Aft Joo Koon Way,1.3257439566874198,103.67111058135131,Joo Koon Rd,PIONEER
1204,1204,24499,Panasonic Ind Devices,1.3259870099879099,103.67439565139507,Joo Koon Rd,PIONEER
1205,1205,24501,Bef Tuas Flyover,1.32424896848956,103.66479791875365,PIE,PIONEER
1206,1206,24509,Aft Tuas Flyover,1.32431478516881,103.66411622471435,PIE,TUAS
1207,1207,24511,GUL CIRCLE STN EXIT A,1.319446944,103.6608911,Tuas Rd,PIONEER
1208,1208,24519,GUL CIRCLE STN EXIT B,1.319071944,103.65980809999999,Tuas Rd,TUAS
1209,1209,24521,Bef Tuas Ave 5,1.317440843177,103.65887836276522,Tuas Rd,PIONEER
1210,1210,24529,Aft Tuas Ave 5,1.3172124892794799,103.65816649904157,Tuas Rd,TUAS
1211,1211,24531,Utracon Corp,1.3062263889716799,103.65688416696949,Pioneer Sector 1,PIONEER
1212,1212,24539,Dundee Marine,1.3049202024106399,103.6554802931038,Pioneer Sector 1,PIONEER
1213,1213,24541,Opp Keppel Shipyard,1.3027565759884498,103.6556555059217,Pioneer Sector 1,PIONEER
1214,1214,24549,Keppel Shipyard,1.3027363889678703,103.65543583300811,Pioneer Sector 1,PIONEER
1215,1215,24559,HQ 6 Div,1.3007930560176102,103.6574800000263,Pioneer Sector 1,PIONEER
1216,1216,24571,Seng Heng Engrg,1.3236755584975501,103.6690675022225,Joo Koon Circle,PIONEER
1217,1217,24581,Opp ESAB,1.3249613889807,103.66699583303101,Joo Koon Circle,PIONEER
1218,1218,24599,Bef Joo Koon Way,1.32562284433654,103.66926644008088,Joo Koon Rd,PIONEER
1219,1219,24601,Progress Galvanizing,1.3133399999665099,103.65486500001049,Tuas Rd,TUAS
1220,1220,24609,Opp Progress Galvanizing,1.3134310373537,103.65475166394907,Tuas Rd,TUAS
1221,1221,24611,Bef Marinteknik,1.31085562935941,103.65254056553093,Tuas Rd,TUAS
1222,1222,24619,Opp Marinteknik,1.31113971951498,103.65260471956782,Tuas Rd,TUAS
1223,1223,24621,Aft Ocean Tanker,1.3079713889953501,103.64977944402521,Tuas Rd,TUAS
1224,1224,24629,Opp Ocean Tanker,1.3085113890287,103.65015527797974,Tuas Rd,TUAS
1225,1225,24631,Bef Benoi Rd,1.32056657586424,103.67824444522353,Gul Circle,PIONEER
1226,1226,24639,Aft Benoi Rd,1.3204101280086102,103.67791569301414,Gul Circle,PIONEER
1227,1227,24641,W Atelier,1.31424000000651,103.66551388890647,Gul Ave,PIONEER
1228,1228,24651,Metall-Treat Ind,1.3149002780040602,103.6688261109793,Gul Ave,PIONEER
